region,latitude,longitude,crime_type,severity,hour,is_night,weather,is_weekend,safety_score,is_safe
Northside,40.722177879396384,-74.07291225743926,Verbal Abuse,2,12,0,Clear,1,46.418351671429036,0
Northside,40.728016831405576,-74.06873669803939,Eve Teasing,2,6,0,Clear,1,41.80992333247176,0
Northside,40.72293921967788,-74.07774019538257,Assault,5,9,0,Rain,0,38.073384421698975,0
Northside,40.72091843223932,-74.07910835620606,Eve Teasing,2,14,0,Clear,0,55.71124573784651,1
Northside,40.71257454143114,-74.08289052677347,Indecent Exposure,4,14,0,Snow,0,42.6300082893984,0
Northside,40.73430809833755,-74.09029689987074,Harassment,3,12,0,Snow,0,36.6225201840624,0
Northside,40.723932428831176,-74.0830183498767,Robbery,3,13,0,Clear,0,34.265323222605474,0
Northside,40.705358521425175,-74.0752069153318,Assault,5,4,1,Rain,0,55.12067864703858,1
Northside,40.732565598041575,-74.06856065158914,Assault,5,4,1,Clear,0,59.29324262712855,1
Northside,40.72130770929783,-74.08062466838207,Assault,5,19,1,Clear,1,54.44490972391197,1
Northside,40.72110966288336,-74.08270436052427,Stalking,4,2,1,Rain,0,36.85036015434557,0
Northside,40.71982680920669,-74.08257498658405,Verbal Abuse,2,15,0,Rain,0,48.576242593238945,0
Northside,40.73703109777147,-74.07837837197013,Robbery,3,11,0,Snow,1,38.11496492072824,0
Northside,40.71782546599287,-74.07887131441652,Harassment,3,11,0,Rain,0,22.9596242474876,0
Northside,40.73182570815027,-74.06391578045528,Stalking,4,8,0,Clear,0,36.228147993783,0
Northside,40.73776856879276,-74.05740162108346,Robbery,3,10,0,Rain,0,45.48668736883051,0
Northside,40.724852246678935,-74.08163648463243,Assault,5,10,0,Fog,1,26.69608868090852,0
Northside,40.72192083477402,-74.07419882293595,Indecent Exposure,4,10,0,Rain,1,55.03498453552865,1
Northside,40.7396873348293,-74.06327657968782,Verbal Abuse,2,22,1,Clear,1,39.57531933293804,0
Northside,40.72047630215686,-74.082621030041,Eve Teasing,2,23,1,Snow,0,48.89886819472395,0
Northside,40.7298846097627,-74.06442402464393,Sexual Assault,8,15,0,Clear,1,50.58690966033275,1
Northside,40.73903178597056,-74.0702324224456,Stalking,4,15,0,Snow,1,31.720634862315478,0
Northside,40.72254715223601,-74.08170708659102,Eve Teasing,2,10,0,Clear,1,39.33039024446756,0
Northside,40.71197088752549,-74.06964296858301,Harassment,3,15,0,Clear,0,64.43876893108603,1
Northside,40.716409602088405,-74.0657232061154,Sexual Assault,8,23,1,Rain,0,51.18663937480649,1
Northside,40.724419138990164,-74.08355101794155,Indecent Exposure,4,0,1,Rain,0,53.67846943031296,1
Northside,40.73543610587229,-74.07092539218361,Robbery,3,1,1,Clear,0,32.8752297535209,0
Northside,40.71391969166899,-74.08332297052785,Robbery,3,20,1,Rain,1,29.391090972459345,0
Northside,40.72284671814046,-74.07850533282304,Sexual Assault,8,10,0,Snow,0,31.7899350413483,0
Northside,40.73704751054763,-74.06756786800261,Indecent Exposure,4,1,1,Snow,0,50.408692224813464,1
Northside,40.73159514483819,-74.08405771350637,Eve Teasing,2,18,1,Clear,1,65.5685222073102,1
Northside,40.73348303034667,-74.07014595802654,Robbery,3,3,1,Clear,0,27.997951254519336,0
Northside,40.73770307591974,-74.06049386627419,Harassment,3,2,1,Fog,1,36.14084004040721,0
Northside,40.73615071616806,-74.09386011091777,Harassment,3,23,1,Rain,0,39.9516943515505,0
Northside,40.731675303761584,-74.06596491232045,Sexual Assault,8,18,1,Clear,0,40.04141589263187,0
Northside,40.730610484771084,-74.07835823621518,Harassment,3,15,0,Clear,0,39.820873499462095,0
Northside,40.744322782579886,-74.06445085546416,Verbal Abuse,2,13,0,Fog,0,53.75507980511509,1
Northside,40.723174005393936,-74.08655998806815,Eve Teasing,2,16,0,Rain,0,41.37262086515552,0
Northside,40.72714469947998,-74.07944356650718,Stalking,4,15,0,Clear,0,35.69118805806596,0
Northside,40.71227197200648,-74.09174952610717,Harassment,3,2,1,Rain,1,43.148347710251265,0
Northside,40.729024397529344,-74.09217551499465,Stalking,4,8,0,Rain,0,19.068538156582576,0
Northside,40.73595445470763,-74.10144356675357,Sexual Assault,8,18,1,Clear,1,40.150329625010286,0
Northside,40.72040848348072,-74.0795433154542,Indecent Exposure,4,12,0,Clear,1,30.58867380143397,0
Northside,40.72889294060549,-74.08053538842158,Harassment,3,17,0,Clear,1,40.641696590784875,0
Northside,40.71016860323744,-74.09344135943006,Stalking,4,6,0,Clear,0,46.131342376799715,0
Northside,40.71841044753893,-74.0694929634465,Indecent Exposure,4,14,0,Clear,0,55.519504058282656,1
Northside,40.719877061168816,-74.09969151619089,Harassment,3,13,0,Rain,0,50.35173471049099,1
Northside,40.736778831061315,-74.06625519479915,Assault,5,4,1,Clear,0,42.94787025500804,0
Northside,40.72721411867716,-74.07741150377055,Assault,5,14,0,Rain,0,36.87595001010236,0
Northside,40.71745100942691,-74.07550087910359,Assault,5,7,0,Clear,0,49.516327016495964,0
Northside,40.711229026150136,-74.08405569428649,Stalking,4,12,0,Clear,0,61.86639185804344,1
Northside,40.73438484512786,-74.06424194333509,Harassment,3,4,1,Clear,1,39.29854120716965,0
Northside,40.71626363168244,-74.0684084582639,Sexual Assault,8,18,1,Rain,0,43.591656371941426,0
Northside,40.706638989686255,-74.06263992787284,Robbery,3,19,1,Clear,0,35.71020045677375,0
Northside,40.74405646492886,-74.0698043327276,Verbal Abuse,2,10,0,Clear,0,49.57229874827689,0
Northside,40.729494112582756,-74.07532346717369,Harassment,3,12,0,Clear,0,40.9578298802639,0
Northside,40.71136561807779,-74.08565870066496,Assault,5,14,0,Clear,0,23.840800045290077,0
Northside,40.74855678319039,-74.07732048544756,Sexual Assault,8,18,1,Clear,1,60.14636906580358,1
Northside,40.717218545219694,-74.08121811339232,Robbery,3,10,0,Clear,0,49.181870784677486,0
Northside,40.72769147478759,-74.09163756645053,Assault,5,10,0,Clear,0,45.46114106201044,0
Northside,40.72712697855996,-74.0731228307419,Stalking,4,20,1,Rain,1,30.468348537457224,0
Northside,40.710143945270936,-74.0827624208701,Robbery,3,22,1,Rain,1,71.32924436929852,1
Northside,40.71558545166345,-74.0862503922635,Verbal Abuse,2,11,0,Clear,0,38.23494878550864,0
Northside,40.72462088909619,-74.07128943481979,Eve Teasing,2,18,1,Clear,0,48.24399971787911,0
Northside,40.71590450405548,-74.07263300776764,Stalking,4,19,1,Rain,0,38.4591999018568,0
Northside,40.74381906424766,-74.0835460583384,Robbery,3,7,0,Fog,1,61.6444025394821,1
Northside,40.7215451458531,-74.06886830569307,Sexual Assault,8,6,0,Rain,0,24.02104558691326,0
Northside,40.72848875723149,-74.07812019688458,Sexual Assault,8,1,1,Snow,1,35.90635230359387,0
Northside,40.722243387059564,-74.06385561906829,Verbal Abuse,2,10,0,Clear,0,61.41526948644152,1
Northside,40.73775154116901,-74.0564964563218,Stalking,4,21,1,Clear,1,43.93405239085348,0
Northside,40.739858060192084,-74.07964454979685,Verbal Abuse,2,13,0,Snow,0,33.31455685343391,0
Northside,40.71957647626937,-74.05520256960072,Indecent Exposure,4,9,0,Clear,0,52.22696009522619,1
Northside,40.73773125045376,-74.07246914579903,Robbery,3,10,0,Fog,0,49.60070606347438,0
Northside,40.73009287894236,-74.07293274532408,Verbal Abuse,2,0,1,Clear,0,38.86203123157124,0
Northside,40.71999758670552,-74.07784027858081,Harassment,3,18,1,Rain,0,49.85962282927271,0
Northside,40.73604600318437,-74.06034882667741,Indecent Exposure,4,14,0,Clear,0,66.0944459464246,1
Northside,40.72821205475363,-74.08577088631068,Robbery,3,22,1,Clear,0,51.720605190937675,1
Northside,40.74055711739299,-74.07333504181081,Assault,5,9,0,Clear,0,54.81314127998781,1
Northside,40.725416088291894,-74.07126638685156,Stalking,4,17,0,Fog,0,41.60954696790261,0
Northside,40.72341422555379,-74.07161942303547,Robbery,3,18,1,Clear,0,59.812385485888036,1
Northside,40.73029659415275,-74.08251636185632,Indecent Exposure,4,11,0,Clear,0,36.50613084844095,0
Northside,40.71081819527664,-74.08455469231322,Sexual Assault,8,12,0,Clear,0,50.23771109832894,1
Northside,40.721938099677786,-74.07744621018628,Verbal Abuse,2,9,0,Clear,0,60.57098540624207,1
Northside,40.72390948073152,-74.07575099183072,Indecent Exposure,4,13,0,Fog,0,24.265791110636172,0
Northside,40.73670897962168,-74.078973717884,Assault,5,10,0,Rain,1,34.47034921599693,0
Northside,40.72265128287229,-74.08602400482538,Indecent Exposure,4,21,1,Rain,0,45.78348668962594,0
Northside,40.71764612982908,-74.0670151545647,Robbery,3,15,0,Rain,1,49.104758438944565,0
Northside,40.71849996032491,-74.06776917294795,Robbery,3,12,0,Rain,1,44.9649200799146,0
Northside,40.723118598023525,-74.07907780318818,Stalking,4,11,0,Clear,0,41.912788467214924,0
Northside,40.74237043820948,-74.07367534858874,Harassment,3,8,0,Clear,0,36.68830114195335,0
Northside,40.720779938643425,-74.08177963503839,Sexual Assault,8,8,0,Rain,0,51.29594136393975,1
Northside,40.72480085494231,-74.05292796289189,Verbal Abuse,2,6,0,Rain,1,46.3829868978581,0
Northside,40.72860919175396,-74.08762187455783,Robbery,3,9,0,Clear,0,35.076417135094864,0
Northside,40.72902329886717,-74.07100968651127,Eve Teasing,2,5,1,Rain,0,46.76487310362625,0
Northside,40.74837907963833,-74.07543683118432,Eve Teasing,2,0,1,Clear,1,42.24489709531599,0
Northside,40.72955753879918,-74.09284705449988,Eve Teasing,2,11,0,Clear,0,37.368511768562854,0
Northside,40.729218562952624,-74.06210979848505,Robbery,3,9,0,Clear,0,31.46440143865607,0
Northside,40.748112526016435,-74.07404207025073,Eve Teasing,2,14,0,Clear,0,50.91021556559876,1
Northside,40.70546503740885,-74.08696288632407,Indecent Exposure,4,20,1,Rain,1,52.68517114149556,1
Northside,40.75227377583931,-74.07587405896085,Eve Teasing,2,20,1,Rain,1,38.80065812595104,0
Northside,40.72840886488296,-74.07529299094281,Eve Teasing,2,22,1,Fog,1,40.57274947815338,0
Northside,40.74267861436077,-74.08897141380537,Verbal Abuse,2,13,0,Rain,0,52.683429494861464,1
Northside,40.71649982349401,-74.06911437965525,Robbery,3,17,0,Rain,0,35.60594216199483,0
Northside,40.728823156454304,-74.06645483715782,Harassment,3,22,1,Clear,1,37.94574351920824,0
Northside,40.71212338972882,-74.07575259421105,Assault,5,0,1,Rain,0,56.13948633215661,1
Northside,40.73011660891735,-74.05471052510288,Robbery,3,22,1,Snow,0,31.924256161089986,0
Northside,40.73267861747752,-74.07388905948686,Sexual Assault,8,11,0,Clear,0,29.432366541212758,0
Northside,40.72771034810978,-74.07728977063,Eve Teasing,2,14,0,Clear,0,19.09454026879942,0
Northside,40.730097061676105,-74.08421982177796,Eve Teasing,2,9,0,Clear,0,51.235221029507585,1
Northside,40.7182500010679,-74.07234022441583,Assault,5,0,1,Fog,1,58.612101153211185,1
Northside,40.718585116303444,-74.06929147675721,Assault,5,15,0,Clear,0,43.78296045582133,0
Northside,40.73237263447858,-74.06622293797285,Harassment,3,11,0,Rain,1,50.62316620623258,1
Northside,40.7156959226603,-74.07155484673645,Eve Teasing,2,10,0,Fog,0,48.49594999360297,0
Northside,40.7200191395039,-74.06876138796547,Eve Teasing,2,8,0,Clear,1,36.55283538243904,0
Northside,40.71475885529637,-74.09363260466816,Robbery,3,6,0,Clear,0,42.822264176081134,0
Northside,40.7138022578689,-74.09600329036235,Robbery,3,1,1,Clear,0,52.82837164737892,1
Northside,40.728342730678364,-74.08713939419397,Harassment,3,9,0,Clear,1,61.101715293786064,1
Northside,40.719550493483695,-74.08124549146535,Stalking,4,15,0,Clear,1,49.41421499490926,0
Northside,40.720148907601136,-74.06802117771824,Indecent Exposure,4,11,0,Clear,0,30.38443822749184,0
Northside,40.72285284392189,-74.09178708537547,Eve Teasing,2,11,0,Fog,1,59.2025693244196,1
Northside,40.70215786143373,-74.07561051853205,Indecent Exposure,4,8,0,Clear,1,47.13645881512471,0
Northside,40.74033381399905,-74.07696820772443,Indecent Exposure,4,17,0,Clear,1,38.470420087421886,0
Northside,40.7351023680038,-74.10318368383257,Harassment,3,13,0,Clear,0,58.10384702169971,1
Northside,40.725998763197104,-74.08353795322256,Robbery,3,15,0,Clear,0,44.71909686591978,0
Northside,40.710941932712096,-74.08437564652336,Stalking,4,14,0,Rain,1,35.342425843937406,0
Southside,40.66995941158461,-74.03474634789771,Sexual Assault,8,17,0,Clear,0,31.413906805424578,0
Southside,40.69622164808431,-74.03796899787926,Sexual Assault,8,13,0,Rain,0,27.488739430735546,0
Southside,40.70120395642685,-74.03704633965653,Stalking,4,9,0,Clear,0,31.752265267208248,0
Southside,40.69815667489784,-74.01070081443994,Verbal Abuse,2,15,0,Rain,0,33.53657646345164,0
Southside,40.68040381582788,-74.04384923791774,Eve Teasing,2,23,1,Clear,0,32.2555997289098,0
Southside,40.688782070469436,-74.03242439877795,Harassment,3,8,0,Clear,0,34.32122227927023,0
Southside,40.644331862385116,-74.03385859939924,Verbal Abuse,2,11,0,Clear,0,47.91403548216008,0
Southside,40.66302126253319,-74.04537029200806,Harassment,3,1,1,Fog,0,32.79745398503912,0
Southside,40.691697395295506,-74.04360760489796,Stalking,4,12,0,Rain,0,11.671621994757515,0
Southside,40.668236083108326,-74.04459873086165,Indecent Exposure,4,8,0,Fog,0,15.516527405727285,0
Southside,40.67259064785776,-74.04962023865107,Assault,5,17,0,Rain,0,44.674877492386386,0
Southside,40.67450722860753,-74.04036611532658,Sexual Assault,8,14,0,Clear,1,35.02761835883936,0
Southside,40.67682645826093,-74.03170934703952,Harassment,3,1,1,Clear,0,41.763100599975786,0
Southside,40.696333439519826,-74.04837432157552,Robbery,3,3,1,Rain,0,33.145705323469265,0
Southside,40.681600593668605,-74.03508519398993,Robbery,3,3,1,Clear,0,29.41005272118002,0
Southside,40.68163787881549,-74.0422865235157,Robbery,3,5,1,Clear,0,41.61422784083347,0
Southside,40.67858727020369,-74.05517709423917,Assault,5,11,0,Snow,0,38.8817025766799,0
Southside,40.66991484563862,-74.04842784478794,Eve Teasing,2,11,0,Clear,0,37.393308003974816,0
Southside,40.682556749109054,-74.05365911009233,Harassment,3,15,0,Rain,0,26.82598188911279,0
Southside,40.69493452090298,-74.02839538948209,Verbal Abuse,2,22,1,Clear,0,38.448970082499194,0
Southside,40.65813869796897,-74.02231329042279,Verbal Abuse,2,13,0,Rain,1,45.076534926003966,0
Southside,40.676050896448494,-74.03903206550675,Sexual Assault,8,10,0,Clear,0,29.414852579061126,0
Southside,40.69360785811995,-74.04110451912243,Sexual Assault,8,14,0,Clear,0,21.175400750539083,0
Southside,40.68384605925893,-74.05199664338691,Stalking,4,22,1,Clear,1,42.225885016201055,0
Southside,40.67497175536253,-74.03919110935317,Indecent Exposure,4,14,0,Clear,1,42.280488624298414,0
Southside,40.69388239758919,-74.02889631877805,Stalking,4,15,0,Clear,0,37.97127352119404,0
Southside,40.659425571147636,-74.0371967012682,Assault,5,15,0,Clear,0,25.268846397786795,0
Southside,40.68319685110303,-74.0370799772908,Indecent Exposure,4,4,1,Snow,1,21.504511518256304,0
Southside,40.67912540615493,-74.04573609437348,Stalking,4,9,0,Rain,0,18.230915260307455,0
Southside,40.68630345015536,-74.04449641625297,Robbery,3,13,0,Clear,0,49.69798926277288,0
Southside,40.68714367887212,-74.04182166453228,Harassment,3,1,1,Rain,0,38.30142615789073,0
Southside,40.67270442864091,-74.0332041211302,Assault,5,14,0,Fog,0,47.72058982339883,0
Southside,40.65389807872843,-74.03201075993134,Stalking,4,13,0,Clear,0,26.982128472909988,0
Southside,40.68362704397976,-74.05218859789787,Sexual Assault,8,14,0,Clear,0,24.934867072904197,0
Southside,40.68599755496289,-74.0580292758083,Verbal Abuse,2,15,0,Fog,0,33.958758457754776,0
Southside,40.68368883835317,-74.04434955793553,Robbery,3,10,0,Fog,1,38.53430866486412,0
Southside,40.67052712909774,-74.03542103261833,Indecent Exposure,4,16,0,Rain,0,25.993528817723245,0
Southside,40.682376736984835,-74.0333300291231,Sexual Assault,8,13,0,Clear,0,32.13278825238759,0
Southside,40.66754300282644,-74.04947017526902,Harassment,3,10,0,Clear,0,11.783695933000846,0
Southside,40.68795816719344,-74.03261545556057,Indecent Exposure,4,6,0,Clear,0,49.77681877937678,0
Southside,40.672395831527815,-74.030611183797,Assault,5,9,0,Clear,0,50.72242166519653,1
Southside,40.67673913178468,-74.04772926533047,Assault,5,12,0,Rain,0,53.33922652193783,1
Southside,40.680424341369694,-74.03643622147398,Stalking,4,10,0,Rain,0,34.60995799381346,0
Southside,40.651842522609826,-74.04176624493402,Stalking,4,15,0,Rain,0,38.66565757193122,0
Southside,40.69751439151127,-74.04281863394365,Sexual Assault,8,13,0,Clear,1,34.57798605687957,0
Southside,40.67687912994481,-74.04003245206698,Indecent Exposure,4,14,0,Clear,0,42.24410471433529,0
Southside,40.686838798216684,-74.0324260885072,Harassment,3,22,1,Rain,0,39.188647474089805,0
Southside,40.6810063640449,-74.02421379515805,Stalking,4,14,0,Clear,0,32.76649459116264,0
Southside,40.67146526477349,-74.03135808911209,Harassment,3,12,0,Fog,0,31.123218163957684,0
Southside,40.67635415336754,-74.04878195533091,Stalking,4,18,1,Fog,0,66.21896897426045,1
Southside,40.67231763540412,-74.03608121933821,Indecent Exposure,4,0,1,Clear,0,34.733633555548366,0
Southside,40.690200789564265,-74.04671902447505,Verbal Abuse,2,3,1,Rain,0,27.512164113559837,0
Southside,40.677263875907165,-74.03475465200897,Verbal Abuse,2,9,0,Fog,0,27.491946949122593,0
Southside,40.6910939686343,-74.03211993525059,Verbal Abuse,2,10,0,Clear,1,49.89765140068566,0
Southside,40.66431108445827,-74.04076061165851,Stalking,4,10,0,Fog,1,49.461946654953934,0
Southside,40.67903826627929,-74.02769540854796,Harassment,3,13,0,Rain,1,29.209474520527458,0
Southside,40.66718859712022,-74.0532915488424,Harassment,3,0,1,Clear,1,50.78037507053099,1
Southside,40.68604127590864,-74.03869408741127,Assault,5,20,1,Rain,0,18.901885463033132,0
Southside,40.6716442100267,-74.02810612327403,Robbery,3,13,0,Rain,0,51.4053357089237,1
Southside,40.678356183339496,-74.03277722826213,Harassment,3,9,0,Clear,0,17.39421405758397,0
Southside,40.65746253812813,-74.04261671030851,Verbal Abuse,2,13,0,Clear,0,16.817595660028523,0
Southside,40.66397993475092,-74.03074939270196,Sexual Assault,8,15,0,Clear,1,40.43379568944757,0
Southside,40.68316664734227,-74.04336507030835,Robbery,3,17,0,Clear,0,45.39395053042138,0
Southside,40.668114453159234,-74.06142625691672,Verbal Abuse,2,8,0,Clear,0,48.083158308914356,0
Southside,40.68175889377554,-74.04535490611205,Harassment,3,12,0,Clear,0,44.800935350701046,0
Southside,40.67350850969974,-74.03535371753682,Sexual Assault,8,20,1,Clear,1,49.20521343288648,0
Southside,40.688618521437476,-74.04193172988522,Sexual Assault,8,15,0,Snow,1,41.024660957009004,0
Southside,40.67780692712372,-74.04314496784401,Verbal Abuse,2,2,1,Clear,0,33.09471632336322,0
Southside,40.68933360505944,-74.04144873330071,Stalking,4,11,0,Clear,0,24.68265420203489,0
Southside,40.694539481835236,-74.02425224455153,Assault,5,13,0,Rain,1,23.910033067890765,0
Southside,40.66748025083726,-74.03125406483773,Robbery,3,14,0,Rain,0,37.3374717642291,0
Southside,40.684455080168306,-74.0329476851701,Stalking,4,21,1,Clear,0,36.98902662150327,0
Southside,40.674650625485675,-74.04699392986414,Harassment,3,12,0,Fog,1,44.382219976557316,0
Southside,40.68224101655009,-74.0520197411039,Stalking,4,15,0,Rain,0,36.53440975954272,0
Southside,40.700562836507956,-74.04359149757663,Eve Teasing,2,11,0,Clear,0,21.79176226121043,0
Southside,40.652904399223054,-74.0447660745907,Indecent Exposure,4,17,0,Snow,0,22.319857926166236,0
Southside,40.675196182594796,-74.03985797137844,Robbery,3,13,0,Fog,0,36.71461841226597,0
Southside,40.68751571268681,-74.03918733315868,Eve Teasing,2,1,1,Clear,0,26.63822118512703,0
Southside,40.673165644408385,-74.04783207896116,Indecent Exposure,4,14,0,Clear,0,47.12820985031866,0
